"state","countyfips","cty","Clinton","Trump","pctClinton","diff2016"
"VA","51117","Mecklenburg",6571,8283,0.442372424936044,-1712
"VA","51119","Middlesex",2107,3668,0.364848484848485,-1561
"VA","51121","Montgomery",20015,19455,0.507093995439574,560
"VA","51125","Nelson",3677,4150,0.469784080746135,-473
"VA","51127","New Kent",3545,8117,0.303978734350883,-4572
"VA","51131","Northampton",3255,2686,0.547887561016664,569
"VA","51133","Northumberland",2830,5089,0.357368354590226,-2259
"VA","51135","Nottoway",2829,3712,0.432502675431891,-883
"VA","51137","Orange",5955,10511,0.361654317988583,-4556
"VA","51139","Page",2514,7824,0.243180499129425,-5310
"VA","51141","Patrick",1768,6454,0.215032838725371,-4686
"VA","51143","Pittsylvania",9195,21742,0.297216924717975,-12547
"VA","51145","Powhatan",4057,11875,0.254644740145619,-7818
"VA","51147","Prince Edward",4590,4099,0.528254114397514,491
"VA","51149","Prince George",6419,9157,0.412108371854135,-2738
"VA","51153","Prince William",83093,54065,0.605819565756281,29028
"VA","51155","Pulaski",4170,10314,0.287903893951947,-6144
"VA","51157","Rappahannock",1741,2532,0.407442078165223,-791
"VA","51159","Richmond",1347,2213,0.378370786516854,-866
"VA","51161","Roanoke",16787,30857,0.352342372596759,-14070
"VA","51163","Rockbridge",3506,6671,0.344502309128427,-3165
"VA","51165","Rockingham",9361,25269,0.270314755991915,-15908
"VA","51167","Russell",2328,9516,0.196555217831814,-7188
"VA","51169","Scott",1579,8242,0.160777924854903,-6663
"VA","51171","Shenandoah",5269,14078,0.272341965162557,-8809
"VA","51173","Smyth",2661,9747,0.214458413926499,-7086
"VA","51175","Southampton",3595,5035,0.41657010428737,-1440
"VA","51177","Spotsylvania",24204,34619,0.411471703245329,-10415
"VA","51179","Stafford",27879,33840,0.451708550041316,-5961
"VA","51181","Surry",2069,1785,0.536844836533472,284
"VA","51183","Sussex",2874,2055,0.5830797321972,819
"VA","51185","Tazewell",2895,15160,0.16034339518139,-12265
"VA","51187","Warren",5165,11762,0.305133809889526,-6597
"VA","51191","Washington",5548,19309,0.22319668503842,-13761
"VA","51193","Westmoreland",3723,4331,0.462254780233424,-608
"VA","51195","Wise",2687,11983,0.183162917518746,-9296
"VA","51197","Wythe",2765,10044,0.215863845733469,-7279
"VA","51199","York",12989,18823,0.408305042122469,-5834
"VA","51510","Alexandria",57147,13241,0.811885548673069,43906
"VA","51520","Bristol",1832,4884,0.272781417510423,-3052
"VA","51530","Buena Vista",693,1432,0.326117647058824,-739
"VA","51540","Charlottesville",17865,2951,0.858234050730208,14914
"VA","51550","Chesapeake",52554,53988,0.493270259615926,-1434
"VA","51570","Colonial Heights",2367,5681,0.294110337972167,-3314
"VA","51580","Covington",914,1349,0.403888643393725,-435
"VA","51590","Danville",11051,7306,0.602004684861361,3745
"VA","51595","Emporia",1531,792,0.659061558329746,739
"VA","51600","Fairfax City",7363,3695,0.665852776270573,3668
"VA","51610","Falls Church",5810,1323,0.814524043179588,4487
"VA","51620","Franklin City",2516,1421,0.639065278130556,1095
"VA","51630","Fredericksburg",6690,3731,0.641972939257269,2959
"VA","51640","Galax",680,1603,0.297853701270258,-923
"VA","51650","Hampton",41030,17802,0.697409573021485,23228
"VA","51660","Harrisonburg",10100,6232,0.618417830026941,3868
"VA","51670","Hopewell",4722,3885,0.548623213663297,837
"VA","51678","Lexington",1514,766,0.664035087719298,748
"VA","51680","Lynchburg",14787,17979,0.451290972349387,-3192
"VA","51683","Manassas",8395,5934,0.585874799357945,2461
"VA","51685","Manassas Park",3218,1732,0.65010101010101,1486
"VA","51690","Martinsville",3531,2149,0.621654929577465,1382
"VA","51700","Newport News",40997,23650,0.634167092053769,17347
"VA","51710","Norfolk",51429,19875,0.721263884214069,31554
"VA","51720","Norton",383,1021,0.272792022792023,-638
"VA","51730","Petersburg",12005,1448,0.892366015015238,10557
"VA","51735","Poquoson",1599,5089,0.239084928229665,-3490
"VA","51740","Portsmouth",28462,12773,0.690238874742331,15689
"VA","51750","Radford",2923,2637,0.525719424460432,286
"VA","51760","Richmond City",74640,14254,0.839651720026098,60386
"VA","51770","Roanoke City",23403,16045,0.593262015818292,7358
"VA","51775","Salem",4212,7225,0.368278394683921,-3013
"VA","51790","Staunton",5329,5129,0.509562057754829,200
"VA","51800","Suffolk",23012,17206,0.572181610224278,5806
"VA","51810","Virginia Beach",76744,84389,0.476277360937859,-7645
"VA","51820","Waynesboro",3762,4798,0.439485981308411,-1036
"VA","51830","Williamsburg",5199,1921,0.730196629213483,3278
"VA","51840","Winchester",5161,4786,0.518849904493817,375
"VT","50001","Addison",11217,5297,0.679241855395422,5920
"VT","50003","Bennington",9539,5925,0.616852043455768,3614
"VT","50005","Caledonia",6445,5533,0.538069794623476,912
"VT","50007","Chittenden",54463,18298,0.748519124256126,36165
"VT","50009","Essex",1019,1506,0.403564356435644,-487
"VT","50011","Franklin",9351,8752,0.516544219190189,599
"VT","50013","Grand Isle",2094,1487,0.584752862328958,607
"VT","50015","Lamoille",7241,3570,0.66978077883637,3671
"VT","50017","Orange",7522,4997,0.600846712996246,2525
"VT","50019","Orleans",5181,5158,0.501112293258536,23
"VT","50021","Rutland",13629,12471,0.522183908045977,1158
"VT","50023","Washington",18594,7993,0.699364350998608,10601
"VT","50025","Windham",14340,5462,0.724169275830724,8878
"VT","50027","Windsor",17544,8604,0.670949977053694,8940
"WA","53001","Adams",1118,2740,0.28978745463971,-1622
"WA","53003","Asotin",3118,5712,0.353114382785957,-2594
"WA","53005","Benton",25173,45594,0.355716647589978,-20421
"WA","53007","Chelan",10770,15070,0.416795665634675,-4300
"WA","53009","Clallam",15154,15685,0.491390771425792,-531
"WA","53011","Clark",90697,90590,0.500295112170205,107
"WA","53013","Columbia",523,1491,0.259682224428997,-968
"WA","53015","Cowlitz",17842,24066,0.425742101746683,-6224
"WA","53017","Douglas",3600,7208,0.333086602516654,-3608
"WA","53019","Ferry",1091,2178,0.333741205261548,-1087
"WA","53021","Franklin",7839,11358,0.408345053914674,-3519
"WA","53023","Garfield",276,841,0.247090420769919,-565
"WA","53025","Grant",7768,18482,0.29592380952381,-10714
"WA","53027","Grays Harbor",11378,13269,0.461638333265712,-1891
"WA","53029","Island",20766,18259,0.532120435618193,2507
"WA","53031","Jefferson",12556,5986,0.677165354330709,6570
"WA","53033","King",657149,197781,0.768658252722445,459368
"WA","53035","Kitsap",60561,46762,0.56428724504533,13799
"WA","53037","Kittitas",7190,9845,0.422072204285295,-2655
"WA","53039","Klickitat",3781,5390,0.412277832297459,-1609
"WA","53041","Lewis",7236,16273,0.307797013909567,-9037
"WA","53043","Lincoln",1238,4095,0.232139508719295,-2857
"WA","53045","Mason",11872,13539,0.467199244421707,-1667
"WA","53047","Okanogan",3980,6305,0.386971317452601,-2325
"WA","53049","Pacific",4597,5338,0.462707599396074,-741
"WA","53051","Pend Oreille",1932,4364,0.306861499364676,-2432
"WA","53053","Pierce",160306,136046,0.540931054961667,24260
"WA","53055","San Juan",7053,2651,0.726813685078318,4402
"WA","53057","Skagit",26076,24330,0.517319366742054,1746
"WA","53059","Skamania",2207,2910,0.431307406683604,-703
"WA","53061","Snohomish",167943,116433,0.590566714490674,51510
"WA","53063","Spokane",86590,103846,0.454693440315907,-17256
"WA","53065","Stevens",4348,11059,0.282209385344324,-6711
"WA","53067","Thurston",65015,46219,0.584488555657443,18796
"WA","53069","Wahkiakum",824,1328,0.382899628252788,-504
"WA","53071","Walla Walla",7550,10775,0.412005457025921,-3225
"WA","53073","Whatcom",59402,40247,0.596112354363817,19155
"WA","53075","Whitman",5521,5462,0.502685969225166,59
"WA","53077","Yakima",28484,39593,0.418408566769981,-11109
"WI","55001","Adams",3780,5983,0.387176072928403,-2203
"WI","55003","Ashland",4136,3428,0.546800634584876,708
"WI","55005","Barron",7881,13595,0.366967777984727,-5714
"WI","55007","Bayfield",4953,4125,0.545604758757436,828
"WI","55009","Brown",53358,67192,0.442621318954791,-13834
"WI","55011","Buffalo",2531,4049,0.384650455927052,-1518
"WI","55013","Burnett",2948,5412,0.352631578947368,-2464
"WI","55015","Calumet",9634,15345,0.385683974538612,-5711
"WI","55017","Chippewa",11875,17912,0.398663846644509,-6037
"WI","55019","Clark",4225,8645,0.328282828282828,-4420
"WI","55021","Columbia",13525,14160,0.488531695864186,-635
"WI","55023","Crawford",3426,3844,0.471251719394773,-418
"WI","55025","Dane",217506,71270,0.753199711887414,146236
"WI","55027","Dodge",13968,26643,0.34394622146709,-12675
"WI","55029","Door",8026,8584,0.483202889825406,-558
"WI","55031","Douglas",11342,9657,0.540120958140864,1685
"WI","55033","Dunn",9025,11487,0.439986349453978,-2462
"WI","55035","Eau Claire",27271,23301,0.539250968915605,3970
"WI","55037","Florence",666,1897,0.259851736246586,-1231
"WI","55039","Fond du Lac",17391,31044,0.359058532053267,-13653
"WI","55041","Forest",1583,2787,0.362242562929062,-1204
"WI","55043","Grant",10047,12347,0.448646959006877,-2300
"WI","55045","Green",9121,8693,0.512013023464691,428
"WI","55047","Green Lake",2700,6210,0.303030303030303,-3510
"WI","55049","Iowa",6669,4809,0.581024568740199,1860
"WI","55051","Iron",1273,2090,0.378531073446328,-817
"WI","55053","Jackson",3821,4907,0.437786434463795,-1086
"WI","55055","Jefferson",16559,23409,0.414306445156125,-6850
"WI","55057","Juneau",4100,7188,0.363217576187101,-3088
"WI","55059","Kenosha",35770,36025,0.498224110314089,-255
"WI","55061","Kewaunee",3623,6616,0.353843148744995,-2993
"WI","55063","La Crosse",32402,26384,0.551185656448814,6018
"WI","55065","Lafayette",3288,3977,0.45258086717137,-689
"WI","55067","Langlade",3260,6436,0.336221122112211,-3176
"WI","55069","Lincoln",5370,8400,0.389978213507625,-3030
"WI","55071","Manitowoc",14563,23234,0.385295129243062,-8671
"WI","55073","Marathon",26476,39010,0.404300155758483,-12534
"WI","55075","Marinette",6243,12995,0.324513982742489,-6752
"WI","55077","Marquette",2808,4712,0.373404255319149,-1904
"WI","55078","Menominee",1003,269,0.788522012578616,734
"WI","55079","Milwaukee",288986,126091,0.69622262857253,162895
"WI","55081","Monroe",7047,11442,0.381145546000325,-4395
"WI","55083","Oconto",5886,13255,0.307507444752103,-7369
"WI","55085","Oneida",8103,11677,0.409656218402427,-3574
"WI","55087","Outagamie",38087,49884,0.432949494719851,-11797
"WI","55089","Ozaukee",20167,30458,0.39836049382716,-10291
"WI","55091","Pepin",1345,2228,0.376434368877694,-883
"WI","55093","Pierce",8380,11260,0.426680244399185,-2880
"WI","55095","Polk",7568,13864,0.353116834639791,-6296
"WI","55097","Portage",18524,17310,0.516939219735447,1214
"WI","55099","Price",2671,4562,0.369279690308309,-1891
"WI","55101","Racine",42506,46620,0.476920315059579,-4114
"WI","55103","Richland",3577,4021,0.470781784680179,-444
"WI","55105","Rock",39336,31483,0.555444160465412,7853
"WI","55107","Rusk",2171,4564,0.322345953971789,-2393
"WI","55109","St. Croix",17496,26123,0.401109608198262,-8627
"WI","55111","Sauk",14692,14791,0.498321066377234,-99
"WI","55113","Sawyer",2846,4625,0.380939633248561,-1779
"WI","55115","Shawano",6056,12742,0.322161932120438,-6686
"WI","55117","Sheboygan",22636,32368,0.411533706639517,-9732
"WI","55119","Taylor",2398,6589,0.266829865361077,-4191
"WI","55121","Trempealeau",5645,7370,0.433730311179408,-1725
"WI","55123","Vernon",6351,6994,0.475908579992507,-643
"WI","55125","Vilas",4769,8169,0.36860411191838,-3400
"WI","55127","Walworth",18706,28848,0.393363334314674,-10142
"WI","55129","Washburn",3283,5404,0.377921031426269,-2121
"WI","55131","Washington",20854,51729,0.287312456084758,-30875
"WI","55133","Waukesha",79200,142521,0.357205677405388,-63321
"WI","55135","Waupaca",8303,16013,0.341462411580852,-7710
"WI","55137","Waushara",3802,7669,0.331444512248278,-3867
"WI","55139","Winnebago",37054,43447,0.460292418727718,-6393
"WI","55141","Wood",14232,21502,0.398276151564336,-7270
"WV","54001","Barbour",1213,4509,0.211988815099616,-3296
"WV","54003","Berkeley",12287,28210,0.303405190507939,-15923
"WV","54005","Boone",1783,6483,0.215702879264457,-4700
"WV","54007","Braxton",1315,3516,0.272200372593666,-2201
"WV","54009","Brooke",2549,6574,0.279403704921627,-4025
"WV","54011","Cabell",11306,19648,0.365251663759126,-8342
"WV","54013","Calhoun",456,2023,0.18394513916902,-1567
"WV","54015","Clay",566,2289,0.198248686514886,-1723
"WV","54017","Doddridge",360,2347,0.132988548208349,-1987
"WV","54019","Fayette",4246,10263,0.292645943896892,-6017
"WV","54021","Gilmer",537,1889,0.221352019785655,-1352
"WV","54023","Grant",510,4338,0.10519801980198,-3828
"WV","54025","Greenbrier",3743,9499,0.282661229421538,-5756
"WV","54027","Hampshire",1576,6646,0.191680856239358,-5070
"WV","54029","Hancock",3247,8870,0.267970619790377,-5623
"WV","54031","Hardy",1249,4544,0.215605040566201,-3295
"WV","54033","Harrison",7675,18687,0.291138760336848,-11012
"WV","54035","Jackson",2648,8959,0.228138192470061,-6311
"WV","54037","Jefferson",9458,13144,0.418458543491726,-3686
"WV","54039","Kanawha",27985,43464,0.391677980097692,-15479
"WV","54041","Lewis",1336,5245,0.203008661297675,-3909
"WV","54043","Lincoln",1435,5257,0.214435146443515,-3822
"WV","54045","Logan",2082,9866,0.17425510545698,-7784
"WV","54047","McDowell",1429,4614,0.236471951017706,-3185
"WV","54049","Marion",6926,14592,0.321870062273446,-7666
"WV","54051","Marshall",2894,9565,0.232281884581427,-6671
"WV","54053","Mason",2069,7597,0.214049244775502,-5528
"WV","54055","Mercer",4689,17362,0.212643417532085,-12673
"WV","54057","Mineral",2019,8957,0.183946793002915,-6938
"WV","54059","Mingo",1365,7876,0.147711286657288,-6511
"WV","54061","Monongalia",14568,18278,0.44352432564087,-3710
"WV","54063","Monroe",1089,4337,0.200700331736086,-3248
"WV","54065","Morgan",1568,5718,0.215207246774636,-4150
"WV","54067","Nicholas",1821,7169,0.202558398220245,-5348
"WV","54069","Ohio",5452,11077,0.329844515699679,-5625
"WV","54071","Pendleton",726,2388,0.233140655105973,-1662
"WV","54073","Pleasants",620,2342,0.209318028359217,-1722
"WV","54075","Pocahontas",924,2474,0.271924661565627,-1550
"WV","54077","Preston",2462,9501,0.205801220429658,-7039
"WV","54079","Putnam",5784,17455,0.24889194887904,-11671
"WV","54081","Raleigh",6362,21835,0.225626839734724,-15473
"WV","54083","Randolph",2724,7583,0.264286407296012,-4859
"WV","54085","Ritchie",490,3376,0.12674599068805,-2886
"WV","54087","Roane",1220,3772,0.244391025641026,-2552
"WV","54089","Summers",1186,3444,0.256155507559395,-2258
"WV","54091","Taylor",1483,4701,0.239812419146184,-3218
"WV","54093","Tucker",750,2557,0.22679165406713,-1807
"WV","54095","Tyler",505,2967,0.14544930875576,-2462
"WV","54097","Upshur",1763,6971,0.20185482024273,-5208
"WV","54099","Wayne",3334,11077,0.231351051280272,-7743
"WV","54101","Webster",554,2284,0.195207892882311,-1730
"WV","54103","Wetzel",1348,4461,0.232053709760716,-3113
"WV","54105","Wirt",383,1903,0.167541557305337,-1520
"WV","54107","Wood",8327,25168,0.248604269293924,-16841
"WV","54109","Wyoming",1061,6527,0.139826041117554,-5466
"WY","56001","Albany",6888,7601,0.475395127337981,-713
"WY","56003","Big Horn",594,4067,0.127440463419867,-3473
"WY","56005","Campbell",1324,15778,0.0774178458659806,-14454
"WY","56007","Carbon",1279,4409,0.22485935302391,-3130
"WY","56009","Converse",668,5520,0.107950872656755,-4852
"WY","56011","Crook",271,3347,0.0749032614704257,-3076
"WY","56013","Fremont",4200,11167,0.273312943320102,-6967
"WY","56015","Goshen",924,4418,0.172968925496069,-3494
"WY","56017","Hot Springs",400,1939,0.171013253527148,-1539
"WY","56019","Johnson",638,3477,0.155042527339004,-2839
"WY","56021","Laramie",11572,24844,0.317772407732865,-13272
"WY","56023","Lincoln",1105,6779,0.140157280568239,-5674
"WY","56025","Natrona",6573,23523,0.218401116427432,-16950
"WY","56027","Niobrara",115,1116,0.0934199837530463,-1001
"WY","56029","Park",2535,11115,0.185714285714286,-8580
"WY","56031","Platte",719,3437,0.173002887391723,-2718
"WY","56033","Sheridan",2926,10266,0.221801091570649,-7340
"WY","56035","Sublette",644,3409,0.158894645941278,-2765
"WY","56037","Sweetwater",3233,12153,0.210126088652021,-8920
"WY","56039","Teton",7313,3920,0.651028220421971,3393
"WY","56041","Uinta",1202,6154,0.163404023926047,-4952
"WY","56043","Washakie",532,2911,0.154516410107464,-2379
"WY","56045","Weston",294,2898,0.0921052631578947,-2604
