state,sta,year,rc,plan,ed,srce,dem,rep,oth1,oth2,remng,tvot,wf,mov,mplur,dempct,reppct,othpct,dempmp,reppmp
Missouri,MO,1968,P,MO68H,5,PW091,72425,47300,12997,0,0,132722,D,18.93000031,25125,54.56999969,35.63999939,9.789999962,60.5,39.5
Missouri,MO,1968,P,MO68H,6,PW091,80810,94158,19852,0,0,194820,r,6.849999905,13348,41.47999954,48.33000183,10.18999958,46.09999847,53.90000153
Missouri,MO,1968,P,MO68H,7,PW091,64925,116996,20560,0,0,202481,R,25.71999931,52071,32.06000137,57.77999878,10.14999962,35.90000153,64.09999847
Missouri,MO,1968,P,MO68H,8,PW091,79718,105347,24291,0,0,209356,R,12.23999977,25629,38.08000183,50.31999969,11.60000038,43.20000076,56.79999924
Missouri,MO,1968,P,MO68H,9,PW091,86430,100724,25824,0,0,212978,r,6.710000038,14294,40.58000183,47.29000092,12.13000011,46.29999924,53.70000076
Missouri,MO,1968,P,MO68H,10,PW091,59113,67808,28765,0,0,155686,r,5.579999924,8695,37.97000122,43.54999924,18.47999954,46,54
Mississippi,MS,1968,P,MS68H,1,PW091,29392,15273,68020,0,0,112685,O,34.27999878,38628,26.07999992,13.55000019,60.36000061,65.80000305,34.20000076
Mississippi,MS,1968,P,MS68H,2,PW091,29660,17832,82062,0,0,129554,O,40.45000076,52402,22.88999939,13.76000023,63.34000015,62.5,37.5
Mississippi,MS,1968,P,MS68H,3,PW091,41696,22236,77047,0,0,140979,O,25.06999969,35351,29.57999992,15.77000046,54.65000153,65.19999695,34.79999924
Mississippi,MS,1968,P,MS68H,4,PW091,28724,11377,87546,0,0,127647,O,46.08000183,58822,22.5,8.909999847,68.58000183,71.59999847,28.39999962
Mississippi,MS,1968,P,MS68H,5,PW091,21172,21798,100674,0,0,143644,O,54.90999985,78876,14.73999977,15.18000031,70.08999634,49.29999924,50.70000076
Montana,MT,1968,P,MT68H,1,PW091,60338,67386,11406,0,0,139130,r,5.059999943,7048,43.36999893,48.43000031,8.199999809,47.20000076,52.79999924
Montana,MT,1968,P,MT68H,2,PW091,53779,71449,8609,0,0,133837,R,13.21000004,17670,40.18000031,53.38999939,6.429999828,42.90000153,57.09999847
North Carolina,NC,1968,P,NC68H,1,PW091,42458,25900,56357,0,0,124715,o,11.14999962,13899,34.04000092,20.77000046,45.18999863,62.70000076,37.29999924
North Carolina,NC,1968,P,NC68H,2,PW091,39540,24909,57201,0,0,121650,o,14.52000046,17661,32.5,20.47999954,47.02000046,61.40000153,38.59999847
North Carolina,NC,1968,P,NC68H,3,PW091,31070,35991,46384,0,0,113445,o,9.159999847,10393,27.38999939,31.72999954,40.88999939,46.29999924,53.70000076
North Carolina,NC,1968,P,NC68H,4,PW091,54791,65025,44768,0,0,164584,r,6.21999979,10234,33.29000092,39.50999832,27.20000076,45.70000076,54.29999924
North Carolina,NC,1968,P,NC68H,5,PW091,42810,79060,41442,0,0,163312,r,22.20000076,36250,26.20999908,48.40999985,25.37999916,35.09999847,64.90000153
North Carolina,NC,1968,P,NC68H,6,PW091,42756,60437,45065,0,0,148258,r,10.35999966,15372,28.84000015,40.75999832,30.39999962,41.40000153,58.59999847
North Carolina,NC,1968,P,NC68H,7,PW091,38090,32532,40764,0,0,111386,o,2.400000095,2674,34.20000076,29.20999908,36.59999847,53.90000153,46.09999847
North Carolina,NC,1968,P,NC68H,8,PW091,39399,60185,45502,0,0,145086,r,10.11999989,14683,27.15999985,41.47999954,31.36000061,39.59999847,60.40000153
North Carolina,NC,1968,P,NC68H,9,PW091,44521,84265,35128,0,0,163914,R,24.25,39744,27.15999985,51.40999985,21.43000031,34.59999847,65.40000153
North Carolina,NC,1968,P,NC68H,10,PW091,38602,78590,45847,0,0,163039,r,20.07999992,32743,23.68000031,48.20000076,28.12000084,32.90000153,67.09999847
North Carolina,NC,1968,P,NC68H,11,PW091,50076,80298,37730,0,0,168104,r,17.97999954,30222,29.79000092,47.77000046,22.44000053,38.40000153,61.59999847
North Dakota,ND,1968,P,ND68H,1,PW091,54063,70953,7223,0,0,132239,R,12.77999973,16890,40.88000107,53.65999985,5.460000038,43.20000076,56.79999924
North Dakota,ND,1968,P,ND68H,2,PW091,40706,67716,7021,0,0,115443,R,23.39999962,27010,35.25999832,58.65999985,6.079999924,37.5,62.5
Nebraska,NE,1968,P,NE68H,1,PW091,61274,110909,11633,0,0,183816,R,27.01000023,49635,33.33000183,60.34000015,6.329999924,35.59999847,64.40000153
Nebraska,NE,1968,P,NE68H,2,PW091,59078,84690,19044,0,0,162812,R,15.72999954,25612,36.29000092,52.02000046,11.69999981,41.09999847,58.90000153
Nebraska,NE,1968,P,NE68H,3,PW091,50432,125564,14227,0,0,190223,R,39.5,75132,26.51000023,66.01000214,7.480000019,28.70000076,71.30000305
New Hampshire,NH,1968,P,NH68H,1,PW091,72586,85843,7039,0,0,165468,R,8.010000229,13257,43.86999893,51.88000107,4.25,44.90000153,55.09999847
New Hampshire,NH,1968,P,NH68H,2,PW091,58003,69060,4134,0,0,131197,R,8.430000305,11057,44.20999908,52.63999939,3.150000095,46.59999847,53.40000153
New Jersey,NJ,1968,P,NJ68H,1,PW091,88661,75496,28110,0,0,192267,d,6.840000153,13165,46.11000061,39.27000046,14.61999989,54,46
New Jersey,NJ,1968,P,NJ68H,2,PW091,78078,77572,20029,0,0,175679,d,0.280000001,506,44.43999863,44.15999985,11.39999962,50.20000076,49.79999924
New Jersey,NJ,1968,P,NJ68H,3,PW091,83308,101891,16248,0,0,201447,R,9.229999542,18583,41.34999847,50.58000183,8.069999695,45,55
New Jersey,NJ,1968,P,NJ68H,4,PW091,93120,93198,23887,0,0,210205,r,0.039999999,78,44.29999924,44.34000015,11.35999966,50,50
New Jersey,NJ,1968,P,NJ68H,5,PW091,79978,127971,16990,0,0,224939,R,21.32999992,47993,35.56000137,56.88999939,7.550000191,38.5,61.5
New Jersey,NJ,1968,P,NJ68H,6,PW091,87786,113906,24283,0,0,225975,R,11.56000042,26120,38.84999847,50.40999985,10.75,43.5,56.5
New Jersey,NJ,1968,P,NJ68H,7,PW091,79234,118424,11634,0,0,209292,R,18.71999931,39190,37.86000061,56.58000183,5.559999943,40.09999847,59.90000153
New Jersey,NJ,1968,P,NJ68H,8,PW091,74442,79862,16617,0,0,170921,r,3.170000076,5420,43.54999924,46.72000122,9.720000267,48.20000076,51.79999924
New Jersey,NJ,1968,P,NJ68H,9,PW091,82948,106487,12029,0,0,201464,R,11.68999958,23539,41.16999817,52.86000061,5.96999979,43.79999924,56.20000076
New Jersey,NJ,1968,P,NJ68H,10,PW091,78790,59822,13527,0,0,152139,D,12.47000027,18968,51.79000092,39.31999969,8.890000343,56.79999924,43.20000076
New Jersey,NJ,1968,P,NJ68H,11,PW091,86733,51420,10989,0,0,149142,D,23.67000008,35313,58.15000153,34.47999954,7.369999886,62.79999924,37.20000076
New Jersey,NJ,1968,P,NJ68H,12,PW091,90462,114175,14040,0,0,218677,R,10.84000015,23713,41.36999893,52.20999908,6.420000076,44.20000076,55.79999924
New Jersey,NJ,1968,P,NJ68H,13,PW091,89058,53426,16243,0,0,158727,D,22.45000076,35632,56.11000061,33.65999985,10.22999954,62.5,37.5
New Jersey,NJ,1968,P,NJ68H,14,PW091,74700,62537,15103,0,0,152340,d,7.989999771,12163,49.04000092,41.04999924,9.909999847,54.40000153,45.59999847
New Jersey,NJ,1968,P,NJ68H,15,PW091,96598,88943,22436,0,0,207977,d,3.680000067,7655,46.45000076,42.77000046,10.78999996,52.09999847,47.90000153
New Mexico,NM,1968,P,NM68H,1,PW091,75328,91729,7850,0,0,174907,R,9.369999886,16401,43.06999969,52.43999863,4.489999771,45.09999847,54.90000153
New Mexico,NM,1968,P,NM68H,2,PW091,54753,77963,17887,0,0,150603,R,15.40999985,23210,36.36000061,51.77000046,11.88000011,41.29999924,58.70000076
Nevada,NV,1968,P,NV68H,99,PW091,60598,73188,20432,0,0,154218,r,8.170000076,12590,39.29000092,47.45999908,13.25,45.29999924,54.70000076
New York,NY,1968,P,NY68H,1,PW091,73842,135152,21232,0,0,230226,R,26.62999916,61310,32.06999969,58.70000076,9.220000267,34.09999847,65.90000153
New York,NY,1968,P,NY68H,2,PW091,72327,115868,13759,0,0,201954,R,21.55999947,43541,35.81000137,57.36999893,6.809999943,37.5,62.5
New York,NY,1968,P,NY68H,3,PW091,87151,101925,8385,0,0,197461,R,7.480000019,14774,44.13999939,51.61999893,4.25,46.70000076,53.29999924
New York,NY,1968,P,NY68H,4,PW091,68908,96759,9436,0,0,175103,R,15.90999985,27851,39.34999847,55.25999832,5.389999866,41.90000153,58.09999847
New York,NY,1968,P,NY68H,5,PW091,98961,98115,9352,0,0,206428,d,0.409999996,846,47.93999863,47.52999878,4.53000021,43.59999847,56.40000153
New York,NY,1968,P,NY68H,6,PW091,89103,90479,11205,0,0,190787,r,0.720000029,1376,46.70000076,47.41999817,5.869999886,49.40000153,50.59999847
New York,NY,1968,P,NY68H,7,PW091,83406,69157,11890,0,0,164453,D,8.670000076,14249,50.72000122,42.04999924,7.230000019,61.79999924,38.20000076
New York,NY,1968,P,NY68H,8,PW091,132879,62805,7684,0,0,203368,D,34.45999908,70074,65.33999634,30.87999916,3.779999971,55,45
New York,NY,1968,P,NY68H,9,PW091,79520,75428,12022,0,0,166970,d,2.460000038,4092,47.63000107,45.16999817,7.199999809,45.20000076,54.79999924
New York,NY,1968,P,NY68H,10,PW091,117922,56557,6954,0,0,181433,D,33.81999969,61365,64.98999786,31.17000008,3.829999924,68,32
New York,NY,1968,P,NY68H,11,PW091,52947,21827,3773,0,0,78547,D,39.61999893,31120,67.41000366,27.79000092,4.800000191,63.5,36.5
New York,NY,1968,P,NY68H,12,PW091,55125,11312,1802,0,0,68239,D,64.19999695,43813,80.77999878,16.57999992,2.640000105,80.5,19.5
New York,NY,1968,P,NY68H,13,PW091,136997,49777,5713,0,0,192487,D,45.31000137,87220,71.16999817,25.86000061,2.970000029,70.40000153,29.60000038
New York,NY,1968,P,NY68H,14,PW091,48396,32249,5491,0,0,86136,D,18.75,16147,56.18999863,37.43999863,6.369999886,61.70000076,38.29999924
New York,NY,1968,P,NY68H,15,PW091,62750,57951,7565,0,0,128266,d,3.74000001,4799,48.91999817,45.18000031,5.900000095,52.29999924,47.70000076
New York,NY,1968,P,NY68H,16,PW091,75585,81704,12776,0,0,170065,r,3.599999905,6119,44.43999863,48.04000092,7.510000229,36.29999924,63.70000076
New York,NY,1968,P,NY68H,17,PW091,114504,68165,4167,0,0,186836,D,24.80999947,46339,61.29000092,36.47999954,2.230000019,58.40000153,41.59999847
New York,NY,1968,P,NY68H,18,PW091,64991,8010,950,0,0,73951,D,77.05000305,56981,87.87999725,10.82999992,1.279999971,89.59999847,10.39999962
New York,NY,1968,P,NY68H,19,PW091,71080,25813,3911,0,0,100804,D,44.90000153,45267,70.51000214,25.61000061,3.880000114,70.30000305,29.70000076
New York,NY,1968,P,NY68H,20,PW091,85545,18157,1712,0,0,105414,D,63.93000031,67388,81.15000153,17.21999931,1.620000005,72.90000153,27.10000038
New York,NY,1968,P,NY68H,21,PW091,70187,16724,2711,0,0,89622,D,59.65000153,53463,78.30999756,18.65999985,3.019999981,71.30000305,28.70000076
New York,NY,1968,P,NY68H,22,PW091,62532,13478,2091,0,0,78101,D,62.81000137,49054,80.06999969,17.26000023,2.680000067,65.69999695,34.29999924
New York,NY,1968,P,NY68H,23,PW091,105306,50888,7335,0,0,163529,D,33.27999878,54418,64.40000153,31.12000084,4.489999771,70.09999847,29.89999962
New York,NY,1968,P,NY68H,24,PW091,74046,76537,12031,0,0,162614,r,1.539999962,2491,45.52999878,47.06999969,7.400000095,46.90000153,53.09999847
New York,NY,1968,P,NY68H,25,PW091,91556,113707,15164,0,0,220427,R,10.03999996,22151,41.54000092,51.58000183,6.880000114,42.20000076,57.79999924
New York,NY,1968,P,NY68H,26,PW091,90870,101238,9339,0,0,201447,R,5.150000095,10368,45.11000061,50.25999832,4.639999866,44.40000153,55.59999847
New York,NY,1968,P,NY68H,27,PW091,81290,109858,14109,0,0,205257,R,13.92000008,28568,39.59999847,53.52000046,6.869999886,42.20000076,57.79999924
New York,NY,1968,P,NY68H,28,PW091,69055,110807,13327,0,0,193189,R,21.62000084,41752,35.74000168,57.36000061,6.900000095,35.70000076,64.30000305
New York,NY,1968,P,NY68H,29,PW091,115510,86635,8271,0,0,210416,D,13.72999954,28875,54.90000153,41.16999817,3.930000067,53.59999847,46.40000153
New York,NY,1968,P,NY68H,30,PW091,76115,109384,9271,0,0,194770,R,17.07999992,33269,39.08000183,56.15999985,4.760000229,45.29999924,54.70000076
New York,NY,1968,P,NY68H,31,PW091,63772,85364,6061,0,0,155197,R,13.90999985,21592,41.09000015,55,3.910000086,41.09999847,58.90000153
New York,NY,1968,P,NY68H,32,PW091,62681,81886,8174,0,0,152741,R,12.56999969,19205,41.04000092,53.61000061,5.349999905,43.29999924,56.70000076
New York,NY,1968,P,NY68H,33,PW091,68950,91452,9788,0,0,170190,R,13.22999954,22502,40.50999832,53.74000168,5.75,42.29999924,57.70000076
New York,NY,1968,P,NY68H,34,PW091,83576,95806,9459,0,0,188841,R,6.46999979,12230,44.25999832,50.72999954,5.010000229,43.5,56.5
New York,NY,1968,P,NY68H,35,PW091,64630,93949,7926,0,0,166505,R,17.60000038,29319,38.81999969,56.41999817,4.760000229,40.70000076,59.29999924
New York,NY,1968,P,NY68H,36,PW091,91692,102374,7172,0,0,201238,R,5.309999943,10682,45.56000137,50.86999893,3.559999943,46.5,53.5
New York,NY,1968,P,NY68H,37,PW091,84437,99374,8455,0,0,192266,R,7.769999981,14937,43.91999817,51.68999863,4.400000095,46.59999847,53.40000153
New York,NY,1968,P,NY68H,38,PW091,58413,84671,8514,0,0,151598,R,17.31999969,26258,38.52999878,55.84999847,5.619999886,41.09999847,58.90000153
New York,NY,1968,P,NY68H,39,PW091,110070,99543,17504,0,0,227117,d,4.630000114,10527,48.45999908,43.83000183,7.710000038,52.90000153,47.09999847
New York,NY,1968,P,NY68H,40,PW091,85411,75124,12030,0,0,172565,d,5.960000038,10287,49.49000168,43.52999878,6.96999979,51.70000076,48.29999924
New York,NY,1968,P,NY68H,41,PW091,96572,31982,10485,0,0,139039,D,46.45999908,64590,69.45999908,23,7.539999962,76.69999695,23.29999924
Ohio,OH,1968,P,OH68H,1,PW091,66863,81727,18825,0,0,167415,r,8.880000114,14864,39.93999863,48.81999969,11.23999977,45,55
Ohio,OH,1968,P,OH68H,2,PW091,61387,88208,23052,0,0,172647,R,15.52999973,26821,35.56000137,51.09000015,13.35000038,41,59
Ohio,OH,1968,P,OH68H,3,PW091,74485,62206,17288,0,0,153979,d,7.96999979,12279,48.36999893,40.40000153,11.22999954,54.5,45.5
Ohio,OH,1968,P,OH68H,4,PW091,60681,90751,18766,0,0,170198,R,17.67000008,30070,35.65000153,53.31999969,11.02999973,40.09999847,59.90000153
Ohio,OH,1968,P,OH68H,5,PW091,62510,89569,15876,0,0,167955,R,16.11000061,27059,37.22000122,53.33000183,9.449999809,41.09999847,58.90000153
Ohio,OH,1968,P,OH68H,6,PW091,55649,77496,26975,0,0,160120,r,13.64999962,21847,34.75,48.40000153,16.85000038,41.79999924,58.20000076
Ohio,OH,1968,P,OH68H,7,PW091,63362,78637,21868,0,0,163867,r,9.319999695,15275,38.66999817,47.99000168,13.34000015,44.59999847,55.40000153
Ohio,OH,1968,P,OH68H,8,PW091,57022,87364,16657,0,0,161043,R,18.84000015,30342,35.40999985,54.25,10.34000015,39.5,60.5
Ohio,OH,1968,P,OH68H,9,PW091,81932,64081,15082,0,0,161095,D,11.07999992,17851,50.86000061,39.77999878,9.359999657,56.09999847,43.90000153
Ohio,OH,1968,P,OH68H,10,PW091,60911,81045,16375,0,0,158331,R,12.72000027,20134,38.47000122,51.18999863,10.34000015,42.90000153,57.09999847
Ohio,OH,1968,P,OH68H,11,PW091,71669,76457,21474,0,0,169600,r,2.819999933,4788,42.25999832,45.08000183,12.65999985,48.40000153,51.59999847
Ohio,OH,1968,P,OH68H,12,PW091,64102,91586,26102,0,0,181790,R,15.11999989,27484,35.25999832,50.38000107,14.35999966,41.20000076,58.79999924
Ohio,OH,1968,P,OH68H,13,PW091,75812,74482,20348,0,0,170642,d,0.779999971,1330,44.43000031,43.65000153,11.92000008,50.40000153,49.59999847
Ohio,OH,1968,P,OH68H,14,PW091,78074,61217,18759,0,0,158050,d,10.67000008,16857,49.40000153,38.72999954,11.86999989,56.09999847,43.90000153
Ohio,OH,1968,P,OH68H,15,PW091,49915,83846,19320,0,0,153081,R,22.15999985,33931,32.61000061,54.77000046,12.61999989,37.29999924,62.70000076
Ohio,OH,1968,P,OH68H,16,PW091,69459,87148,19460,0,0,176067,r,10.05000019,17689,39.45000076,49.5,11.05000019,44.40000153,55.59999847
Ohio,OH,1968,P,OH68H,17,PW091,57690,86023,18672,0,0,162385,R,17.44000053,28333,35.52999878,52.97000122,11.5,40.09999847,59.90000153
Ohio,OH,1968,P,OH68H,18,PW091,84870,65713,14204,0,0,164787,D,11.61999989,19157,51.5,39.88000107,8.619999886,56.40000153,43.59999847
Ohio,OH,1968,P,OH68H,19,PW091,92517,50928,16648,0,0,160093,D,25.97999954,41589,57.79000092,31.80999947,10.39999962,64.5,35.5
Ohio,OH,1968,P,OH68H,20,PW091,66428,31726,18122,0,0,116276,D,29.84000015,34702,57.13000107,27.29000092,15.59000015,67.69999695,32.29999924
Ohio,OH,1968,P,OH68H,21,PW091,103450,15112,11217,0,0,129779,D,68.06999969,88338,79.70999908,11.64000034,8.640000343,87.30000305,12.69999981
Ohio,OH,1968,P,OH68H,22,PW091,98780,79014,16817,0,0,194611,D,10.15999985,19766,50.75999832,40.59999847,8.640000343,55.59999847,44.40000153
Ohio,OH,1968,P,OH68H,23,PW091,88303,103569,22674,0,0,214546,r,7.110000134,15266,41.15999985,48.27000046,10.56999969,46,54
Ohio,OH,1968,P,OH68H,24,PW091,52006,78563,32059,0,0,162628,r,16.32999992,26557,31.97999954,48.31000137,19.70999908,39.79999924,60.20000076
Oklahoma,OK,1968,P,OK68H,1,PW091,37899,88410,32356,0,0,158665,R,31.82999992,50511,23.88999939,55.72000122,20.38999939,30,70
Oklahoma,OK,1968,P,OK68H,2,PW091,53690,72075,34037,0,0,159802,r,11.5,18385,33.59999847,45.09999847,21.29999924,42.70000076,57.29999924
Oklahoma,OK,1968,P,OK68H,3,PW091,58656,50520,40142,0,0,149318,d,5.449999809,8136,39.27999878,33.83000183,26.87999916,53.70000076,46.29999924
Oklahoma,OK,1968,P,OK68H,4,PW091,53790,58862,32067,0,0,144719,r,3.5,5072,37.16999817,40.66999817,22.15999985,47.70000076,52.29999924
Oklahoma,OK,1968,P,OK68H,5,PW091,50981,81130,26996,0,0,159107,R,18.95000076,30149,32.04000092,50.99000168,16.96999931,38.59999847,61.40000153
Oklahoma,OK,1968,P,OK68H,6,PW091,45157,95034,25067,0,0,165258,R,30.18000031,49877,27.32999992,57.50999832,15.17000008,32.20000076,67.80000305
Oregon,OR,1968,P,OR68H,1,PW091,105214,132575,12053,0,0,249842,R,10.94999981,27361,42.11000061,53.06000137,4.820000172,44.20000076,55.79999924
Oregon,OR,1968,P,OR68H,2,PW091,71832,98678,12111,0,0,182621,R,14.69999981,26846,39.33000183,54.02999878,6.630000114,42.09999847,57.90000153
Oregon,OR,1968,P,OR68H,3,PW091,108230,85621,9807,0,0,203658,D,11.10000038,22609,53.13999939,42.04000092,4.820000172,55.79999924,44.20000076
Oregon,OR,1968,P,OR68H,4,PW091,73590,91559,15712,0,0,180861,R,9.930000305,17969,40.68999863,50.61999893,8.68999958,44.59999847,55.40000153
Pennsylvania,PA,1968,P,PA68H,1,PW091,109562,38520,11255,0,0,159337,D,44.58000183,71042,68.76000214,24.18000031,7.059999943,74,26
Pennsylvania,PA,1968,P,PA68H,2,PW091,111175,36759,5523,0,0,153457,D,48.5,74416,72.44999695,23.95000076,3.599999905,75.19999695,24.79999924
Pennsylvania,PA,1968,P,PA68H,3,PW091,78505,42283,9682,0,0,130470,D,27.76000023,36222,60.16999817,32.40999985,7.420000076,65,35
Pennsylvania,PA,1968,P,PA68H,4,PW091,123040,88325,22112,0,0,233477,D,14.86999989,34715,52.70000076,37.83000183,9.470000267,58.20000076,41.79999924
Pennsylvania,PA,1968,P,PA68H,5,PW091,103496,48266,14934,0,0,166696,D,33.13999939,55230,62.09000015,28.95000076,8.960000038,68.19999695,31.79999924
Pennsylvania,PA,1968,P,PA68H,6,PW091,84859,87817,12474,0,0,185150,r,1.600000024,2958,45.83000183,47.43000031,6.739999771,49.09999847,50.90000153
Pennsylvania,PA,1968,P,PA68H,7,PW091,79916,99140,17276,0,0,196332,R,9.800000191,19224,40.70000076,50.5,8.800000191,44.59999847,55.40000153
Pennsylvania,PA,1968,P,PA68H,8,PW091,66257,84963,16890,0,0,168110,R,11.13000011,18706,39.40999985,50.54000092,10.05000019,43.79999924,56.20000076
Pennsylvania,PA,1968,P,PA68H,9,PW091,52218,90487,16902,0,0,159607,R,23.96999931,38269,32.72000122,56.68999863,10.59000015,36.59999847,63.40000153
Pennsylvania,PA,1968,P,PA68H,10,PW091,88716,94081,8813,0,0,191610,r,2.799999952,5365,46.29999924,49.09999847,4.599999905,48.5,51.5
Pennsylvania,PA,1968,P,PA68H,11,PW091,97861,79200,9606,0,0,186667,D,10,18661,52.43000031,42.43000031,5.150000095,55.29999924,44.70000076
Pennsylvania,PA,1968,P,PA68H,12,PW091,59742,105222,15489,0,0,180453,R,25.20000076,45480,33.11000061,58.31000137,8.579999924,36.20000076,63.79999924
Pennsylvania,PA,1968,P,PA68H,13,PW091,95947,128536,14183,0,0,238666,R,13.65999985,32589,40.20000076,53.86000061,5.940000057,42.70000076,57.29999924
Pennsylvania,PA,1968,P,PA68H,14,PW091,91248,35277,13083,0,0,139608,D,40.09000015,55971,65.36000061,25.27000046,9.369999886,72.09999847,27.89999962
Pennsylvania,PA,1968,P,PA68H,15,PW091,90996,85260,8145,0,0,184401,d,3.109999895,5736,49.34999847,46.24000168,4.420000076,51.59999847,48.40000153
Pennsylvania,PA,1968,P,PA68H,16,PW091,40999,95239,11472,0,0,147710,R,36.72000122,54240,27.76000023,64.48000336,7.769999981,30.10000038,69.90000153
Pennsylvania,PA,1968,P,PA68H,17,PW091,64123,107510,13945,0,0,185578,R,23.37999916,43387,34.54999924,57.93000031,7.510000229,37.40000153,62.59999847
Pennsylvania,PA,1968,P,PA68H,18,PW091,82308,91938,21344,0,0,195590,r,4.929999828,9630,42.08000183,47.00999832,10.90999985,47.20000076,52.79999924
Pennsylvania,PA,1968,P,PA68H,19,PW091,54788,95842,14526,0,0,165156,R,24.86000061,41054,33.16999817,58.02999878,8.800000191,36.40000153,63.59999847
Pennsylvania,PA,1968,P,PA68H,20,PW091,96127,40745,22475,0,0,159347,D,34.75999832,55382,60.33000183,25.56999969,14.10000038,70.19999695,29.79999924
Pennsylvania,PA,1968,P,PA68H,21,PW091,82842,53200,14722,0,0,150764,D,19.65999985,29642,54.95000076,35.29000092,9.760000229,60.90000153,39.09999847
Pennsylvania,PA,1968,P,PA68H,22,PW091,79501,80602,11078,0,0,171181,r,0.649999976,1101,46.43999863,47.09000015,6.46999979,49.70000076,50.29999924
Pennsylvania,PA,1968,P,PA68H,23,PW091,61365,81823,8633,0,0,151821,R,13.47000027,20458,40.41999817,53.88999939,5.690000057,42.90000153,57.09999847
Pennsylvania,PA,1968,P,PA68H,24,PW091,85763,81256,9733,0,0,176752,d,2.549999952,4507,48.52000046,45.97000122,5.510000229,51.29999924,48.70000076
