year,state,ecvotes,dem,rep,other,whig,lib,green,independent,reform,socialist,progressive,prohibition,populist,greenback,amerind,dixiecrat,constitution,southdem,whigwhite,whigwebster,whigamer,freesoil,liberty
1916,Illinois,29,950229,1152549,28535,NA,NA,NA,NA,NA,61394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Indiana,15,334063,341005,21925,NA,NA,NA,NA,NA,21855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Iowa,13,221699,280439,3830,NA,NA,NA,NA,NA,10976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Kansas,10,314588,277658,12882,NA,NA,NA,NA,NA,24685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Kentucky,13,269990,241854,3497,NA,NA,NA,NA,NA,4734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Louisiana,10,79875,6466,6349,NA,NA,NA,NA,NA,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Maine,6,64033,69508,596,NA,NA,NA,NA,NA,2177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Maryland,8,138359,117347,3659,NA,NA,NA,NA,NA,2674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Massachusetts,18,247894,268784,4096,NA,NA,NA,NA,NA,11058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Michigan,15,286775,339097,8981,NA,NA,NA,NA,NA,16120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Minnesota,12,179152,179544,8551,NA,NA,NA,NA,NA,20117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Mississippi,10,80422,4253,520,NA,NA,NA,NA,NA,1484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Missouri,18,398032,369339,4786,NA,NA,NA,NA,NA,14612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Montana,4,101063,66750,302,NA,NA,NA,NA,NA,9564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Nebraska,8,158827,117771,3576,NA,NA,NA,NA,NA,7141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Nevada,3,17776,12127,348,NA,NA,NA,NA,NA,3065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,New Hampshire,4,43781,43725,303,NA,NA,NA,NA,NA,1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,New Jersey,14,211018,268982,4037,NA,NA,NA,NA,NA,10405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,New Mexico,3,33527,31152,112,NA,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,New York,45,759426,879238,21697,NA,NA,NA,NA,NA,45944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,North Carolina,12,168383,120890,53,NA,NA,NA,NA,NA,509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,North Dakota,5,55206,53471,997,NA,NA,NA,NA,NA,5716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Ohio,24,604161,514753,8080,NA,NA,NA,NA,NA,38092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Oklahoma,10,148113,97233,1880,NA,NA,NA,NA,NA,45190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Oregon,5,120087,126813,5039,NA,NA,NA,NA,NA,9711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Pennsylvania,38,521784,703823,29047,NA,NA,NA,NA,NA,42638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Rhode Island,5,40394,44858,650,NA,NA,NA,NA,NA,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,South Carolina,9,61846,1550,421,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,South Dakota,5,59191,64217,1774,NA,NA,NA,NA,NA,3760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Tennessee,12,153280,116223,145,NA,NA,NA,NA,NA,2542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Texas,20,286514,64999,1985,NA,NA,NA,NA,NA,18963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Utah,4,84145,54137,404,NA,NA,NA,NA,NA,4460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Vermont,4,22708,40250,719,NA,NA,NA,NA,NA,798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Virginia,12,102824,49356,750,NA,NA,NA,NA,NA,1062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Washington,7,183388,167208,7598,NA,NA,NA,NA,NA,22800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,West Virginia,8,140403,143124,175,NA,NA,NA,NA,NA,6150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Wisconsin,13,191363,220822,7318,NA,NA,NA,NA,NA,27631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,Wyoming,3,28316,21698,373,NA,NA,NA,NA,NA,1453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Alabama,12,160560,96589,756,NA,NA,NA,NA,NA,2402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Arizona,3,29546,37016,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Arkansas,9,107409,71117,0,NA,NA,NA,NA,NA,5111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,California,13,229191,624992,25791,NA,NA,NA,NA,NA,64076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Colorado,6,104936,173248,5823,NA,NA,NA,NA,NA,8046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Connecticut,7,120721,229238,5209,NA,NA,NA,NA,NA,10350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Delaware,3,39911,52858,1118,NA,NA,NA,NA,NA,988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Florida,6,90515,44853,5124,NA,NA,NA,NA,NA,5189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Georgia,14,107162,41089,0,NA,NA,NA,NA,NA,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Idaho,4,46579,88975,32,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Illinois,29,534395,1420480,65092,NA,NA,NA,NA,NA,74747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Indiana,15,511364,696370,30527,NA,NA,NA,NA,NA,24703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Iowa,13,227921,634674,15506,NA,NA,NA,NA,NA,16981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Kansas,10,185464,369268,75,NA,NA,NA,NA,NA,15511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Kentucky,13,456497,452480,3250,NA,NA,NA,NA,NA,6409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Louisiana,10,87519,38538,339,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Maine,6,58961,136355,310,NA,NA,NA,NA,NA,2214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Maryland,8,180626,236117,2824,NA,NA,NA,NA,NA,8876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Massachusetts,18,276691,681153,3607,NA,NA,NA,NA,NA,32267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Michigan,15,233450,762865,23149,NA,NA,NA,NA,NA,28947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Minnesota,12,142994,519421,17317,NA,NA,NA,NA,NA,56106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Mississippi,10,69277,11576,0,NA,NA,NA,NA,NA,1639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Missouri,18,574799,727162,10597,NA,NA,NA,NA,NA,20242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Montana,4,57372,109430,12204,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Nebraska,8,119608,247498,6037,NA,NA,NA,NA,NA,9600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Nevada,3,9851,15479,0,NA,NA,NA,NA,NA,1864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,New Hampshire,4,62662,95196,0,NA,NA,NA,NA,NA,1234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,New Jersey,14,256887,611541,8374,NA,NA,NA,NA,NA,27141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,New Mexico,3,46668,57634,1104,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,New York,45,781238,1871167,42907,NA,NA,NA,NA,NA,203201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,North Carolina,12,305447,232848,17,NA,NA,NA,NA,NA,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,North Dakota,5,37422,160072,0,NA,NA,NA,NA,NA,8282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Ohio,24,780037,1182022,2447,NA,NA,NA,NA,NA,57147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Oklahoma,10,217053,243831,0,NA,NA,NA,NA,NA,25726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Oregon,5,80019,143592,5110,NA,NA,NA,NA,NA,9801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Pennsylvania,38,503843,1218216,59986,NA,NA,NA,NA,NA,70571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Rhode Island,5,55062,107463,1105,NA,NA,NA,NA,NA,4351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,South Carolina,9,64170,2610,0,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,South Dakota,5,35938,110692,35607,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Tennessee,12,206558,219829,0,NA,NA,NA,NA,NA,2239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Texas,20,288767,114538,75215,NA,NA,NA,NA,NA,8121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Utah,4,56639,81555,4475,NA,NA,NA,NA,NA,3159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Vermont,4,20919,68212,830,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Virginia,12,141670,87456,1066,NA,NA,NA,NA,NA,807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Washington,7,84298,223137,82367,NA,NA,NA,NA,NA,8913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,West Virginia,8,220789,282007,1528,NA,NA,NA,NA,NA,5618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Wisconsin,13,113422,498576,8647,NA,NA,NA,NA,NA,80635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,Wyoming,3,17429,35091,2180,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Alabama,12,113138,40615,562,NA,NA,NA,NA,NA,NA,8040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Arizona,3,26235,30516,0,NA,NA,NA,NA,NA,NA,17210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Arkansas,9,84795,40564,0,NA,NA,NA,NA,NA,NA,13173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,California,13,105514,733250,18487,NA,NA,NA,NA,NA,NA,424649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Colorado,6,75238,195171,1906,NA,NA,NA,NA,NA,NA,69945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Connecticut,7,110184,246322,1373,NA,NA,NA,NA,NA,NA,42416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Delaware,3,33445,52441,20,NA,NA,NA,NA,NA,NA,4979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Florida,6,62083,30633,7813,NA,NA,NA,NA,NA,NA,8625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Georgia,14,123200,30300,386,NA,NA,NA,NA,NA,NA,12691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Idaho,4,24256,69879,0,NA,NA,NA,NA,NA,NA,54160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Illinois,29,576975,1453321,7744,NA,NA,NA,NA,NA,NA,432027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Indiana,15,492245,703042,5403,NA,NA,NA,NA,NA,NA,71700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Iowa,13,160382,537458,4482,NA,NA,NA,NA,NA,NA,274448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Kansas,10,156319,407671,3,NA,NA,NA,NA,NA,NA,98461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Kentucky,13,374855,398966,3046,NA,NA,NA,NA,NA,NA,38465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Louisiana,10,93218,24670,4063,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Maine,6,41964,138440,406,NA,NA,NA,NA,NA,NA,11382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Maryland,8,148072,162414,987,NA,NA,NA,NA,NA,NA,47157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Massachusetts,18,280831,703476,4305,NA,NA,NA,NA,NA,NA,141225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Michigan,15,152359,874631,11415,NA,NA,NA,NA,NA,NA,122014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Minnesota,12,55913,420759,6282,NA,NA,NA,NA,NA,NA,339192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Mississippi,10,100474,8494,0,NA,NA,NA,NA,NA,NA,3494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Missouri,18,572753,648486,2559,NA,NA,NA,NA,NA,NA,84160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Montana,4,33805,74138,357,NA,NA,NA,NA,NA,NA,66123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Nebraska,8,137289,218585,1598,NA,NA,NA,NA,NA,NA,106701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Nevada,3,5909,11243,0,NA,NA,NA,NA,NA,NA,9769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,New Hampshire,4,57201,98575,0,NA,NA,NA,NA,NA,NA,8993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,New Jersey,14,297743,675162,4273,NA,NA,NA,NA,NA,NA,108901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,New Mexico,3,48542,54745,0,NA,NA,NA,NA,NA,NA,9543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,New York,45,950796,1820058,18172,NA,NA,NA,NA,NA,NA,474913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,North Carolina,12,284270,191753,13,NA,NA,NA,NA,NA,NA,6651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,North Dakota,5,13858,94931,370,NA,NA,NA,NA,NA,NA,89922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Ohio,24,477888,1176130,4271,NA,NA,NA,NA,NA,NA,357948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Oklahoma,10,255798,226242,0,NA,NA,NA,NA,NA,NA,46375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Oregon,5,67589,142579,917,NA,NA,NA,NA,NA,NA,68403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Pennsylvania,38,409192,1401481,26610,NA,NA,NA,NA,NA,NA,307567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Rhode Island,5,76606,125286,595,NA,NA,NA,NA,NA,NA,7628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,South Carolina,9,49008,1123,1,NA,NA,NA,NA,NA,NA,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,South Dakota,5,27214,101299,0,NA,NA,NA,NA,NA,NA,75355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Tennessee,12,158682,130728,200,NA,NA,NA,NA,NA,NA,10610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Texas,20,484605,130023,0,NA,NA,NA,NA,NA,NA,42881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Utah,4,47001,77327,0,NA,NA,NA,NA,NA,NA,32662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Vermont,4,16124,80498,331,NA,NA,NA,NA,NA,NA,5964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Virginia,12,139716,73312,197,NA,NA,NA,NA,NA,NA,10377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Washington,7,42842,220224,7756,NA,NA,NA,NA,NA,NA,150727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,West Virginia,8,257232,288635,1072,NA,NA,NA,NA,NA,NA,36723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Wisconsin,13,68115,311614,7419,NA,NA,NA,NA,NA,NA,453678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Wyoming,3,12868,41858,0,NA,NA,NA,NA,NA,NA,25174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Alabama,12,127796,120725,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Arizona,3,38537,52533,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Arkansas,9,119196,77751,746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,California,13,614365,1162323,19968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Colorado,6,133131,253872,5239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Connecticut,7,252085,296641,4398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Delaware,3,36643,68860,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Florida,6,101764,144168,7742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Georgia,14,129602,99368,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Idaho,4,52926,97322,1293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Illinois,29,1313817,1769141,24531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Indiana,15,562691,848290,10333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Iowa,13,379311,623570,6608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Kansas,10,193003,513672,6525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Kentucky,13,381070,558734,1470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Louisiana,10,164655,51160,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Maine,6,81179,179923,1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Maryland,8,223626,301479,3243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Massachusetts,18,792758,775566,9499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Michigan,15,396762,965396,9924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Minnesota,12,396451,560977,13548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Mississippi,10,124539,27153,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Missouri,18,662562,834080,4079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Montana,4,78578,113300,2230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Nebraska,8,197959,345745,3440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Nevada,3,14090,18327,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,New Hampshire,4,80715,115404,638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,New Jersey,14,616517,926050,6814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,New Mexico,3,48211,69645,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,New York,45,2089863,2193344,122419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,North Carolina,12,286227,348923,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,North Dakota,5,106648,131441,1778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Ohio,24,864210,1627546,16590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Oklahoma,10,219174,394046,5207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Oregon,5,109223,205341,5378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Pennsylvania,38,1067586,2055382,27642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Rhode Island,5,118973,117522,699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,South Carolina,9,62700,5858,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,South Dakota,5,102660,157603,1602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Tennessee,12,167343,195388,742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Texas,20,341032,367036,931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Utah,4,80985,94618,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Vermont,4,44440,90404,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Virginia,12,140146,164609,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Washington,7,156772,335844,8224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,West Virginia,8,263784,375551,3417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Wisconsin,13,450259,544205,22367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Wyoming,3,29299,52748,788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,Alabama,11,207910,34675,739,NA,NA,NA,NA,NA,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
