"state","cty","countyfips","Obama","Romney","pctObama","diff2012"
"FL","Escambia","12033",58154,88671,0.396076962370169,-30517
"FL","Flagler","12035",23204,26966,0.462507474586406,-3762
"FL","Franklin","12037",1845,3570,0.340720221606648,-1725
"FL","Gadsden","12039",15768,6628,0.704054295409895,9140
"FL","Gilchrist","12041",1885,5917,0.241604716739298,-4032
"FL","Glades","12043",1603,2344,0.406131238915632,-741
"FL","Gulf","12045",2013,4995,0.287243150684932,-2982
"FL","Hamilton","12047",2226,3137,0.415066194294238,-911
"FL","Hardee","12049",2461,4694,0.343955276030748,-2233
"FL","Hendry","12051",4751,5355,0.470116762319414,-604
"FL","Hernando","12053",37791,44906,0.456981510816596,-7115
"FL","Highlands","12055",16147,25912,0.383913074490597,-9765
"FL","Hillsborough","12057",286158,249904,0.533815118400484,36254
"FL","Holmes","12059",1264,6919,0.154466577049982,-5655
"FL","Indian River","12061",27483,43441,0.387499295020021,-15958
"FL","Jackson","12063",7342,13417,0.353677922828653,-6075
"FL","Jefferson","12065",3945,3808,0.50883528956533,137
"FL","Lafayette","12067",687,2668,0.204769001490313,-1981
"FL","Lake","12069",61790,87637,0.413512952813079,-25847
"FL","Lee","12071",110080,154112,0.416666666666667,-44032
"FL","Leon","12073",90863,55806,0.619510598695021,35057
"FL","Levy","12075",6118,12052,0.336708860759494,-5934
"FL","Liberty","12077",942,2301,0.290471785383904,-1359
"FL","Madison","12079",4174,4474,0.482654949121184,-300
"FL","Manatee","12081",66476,85616,0.437077558319964,-19140
"FL","Marion","12083",66823,93036,0.418012123183556,-26213
"FL","Martin","12085",30097,48180,0.38449352938922,-18083
"FL","Miami-Dade","12086",540776,332602,0.619177492448859,208174
"FL","Monroe","12087",19392,19234,0.502045254491793,158
"FL","Nassau","12089",10249,29926,0.255108898568762,-19677
"FL","Okaloosa","12091",23390,70143,0.250072167042648,-46753
"FL","Okeechobee","12093",4856,7325,0.398653640916181,-2469
"FL","Orange","12095",274227,189057,0.591919859092911,85170
"FL","Osceola","12097",67201,40581,0.623490007607949,26620
"FL","Palm Beach","12099",349418,247257,0.585608580885742,102161
"FL","Pasco","12101",98148,112335,0.466298941007112,-14187
"FL","Pinellas","12103",238966,213192,0.528501099173298,25774
"FL","Polk","12105",114610,131566,0.465561224489796,-16956
"FL","Putnam","12107",11666,19326,0.376419721218379,-7660
"FL","Santa Rosa","12113",17757,58169,0.233872454758581,-40412
"FL","Sarasota","12115",95089,110489,0.462544630261993,-15400
"FL","Seminole","12117",96435,109939,0.467282700340159,-13504
"FL","St. Johns","12109",35155,78490,0.309340490122751,-43335
"FL","St. Lucie","12111",65869,56202,0.539595808996404,9667
"FL","Sumter","12119",19519,40644,0.32443528414474,-21125
"FL","Suwannee","12121",4749,12672,0.272602032030308,-7923
"FL","Taylor","12123",2761,6249,0.306437291897891,-3488
"FL","Union","12125",1339,3980,0.251739048693363,-2641
"FL","Volusia","12127",114716,117473,0.494063026241553,-2757
"FL","Wakulla","12129",5173,9288,0.357720766198741,-4115
"FL","Walton","12131",6665,21483,0.236784140969163,-14818
"FL","Washington","12133",2820,8037,0.25974025974026,-5217
"GA","Appling","13001",1756,5231,0.251323887219121,-3475
"GA","Atkinson","13003",930,1938,0.324267782426778,-1008
"GA","Bacon","13005",791,3092,0.203708472830286,-2301
"GA","Baker","13007",790,784,0.501905972045743,6
"GA","Baldwin","13009",8469,7585,0.52753207923259,884
"GA","Banks","13011",779,5353,0.127038486627528,-4574
"GA","Barrow","13013",6019,18719,0.243309887622282,-12700
"GA","Bartow","13015",8383,26847,0.237950610275334,-18464
"GA","Ben Hill","13017",2508,3395,0.424868710825004,-887
"GA","Berrien","13019",1268,4837,0.207698607698608,-3569
"GA","Bibb","13021",38538,25606,0.600804440009978,12932
"GA","Bleckley","13023",1266,3586,0.260923330585326,-2320
"GA","Brantley","13025",939,4963,0.159098610640461,-4024
"GA","Brooks","13027",3101,3522,0.468216820172127,-421
"GA","Bryan","13029",3695,9537,0.279247279322854,-5842
"GA","Bulloch","13031",9572,14159,0.403354262357254,-4587
"GA","Burke","13033",5403,4298,0.556952891454489,1105
"GA","Butts","13035",2966,6306,0.319887834339948,-3340
"GA","Calhoun","13037",1297,883,0.594954128440367,414
"GA","Camden","13039",6358,11318,0.35969676397375,-4960
"GA","Candler","13043",1155,2344,0.33009431266076,-1189
"GA","Carroll","13045",12635,28249,0.309045103218863,-15614
"GA","Catoosa","13047",5357,17848,0.230855419090713,-12491
"GA","Charlton","13049",1197,2527,0.321428571428571,-1330
"GA","Chatham","13051",60077,47083,0.560628966032102,12994
"GA","Chattahoochee","13053",726,732,0.497942386831276,-6
"GA","Chattooga","13055",2220,5434,0.290044421217664,-3214
"GA","Cherokee","13057",19813,76473,0.205772386432088,-56660
"GA","Clarke","13059",25386,13804,0.647767287573361,11582
"GA","Clay","13061",862,537,0.616154395997141,325
"GA","Clayton","13063",81439,14158,0.851899118173164,67281
"GA","Clinch","13065",852,1598,0.347755102040816,-746
"GA","Cobb","13067",132526,171464,0.435955130102964,-38938
"GA","Coffee","13069",5048,9242,0.353254023792862,-4194
"GA","Colquitt","13071",3971,9240,0.300582847626978,-5269
"GA","Columbia","13073",16420,41724,0.282402311502477,-25304
"GA","Cook","13075",2042,3934,0.341700133868809,-1892
"GA","Coweta","13077",15156,39633,0.276624869955648,-24477
"GA","Crawford","13079",1699,3366,0.335439289239882,-1667
"GA","Crisp","13081",3160,4179,0.430576372802834,-1019
"GA","Dade","13083",1404,4458,0.239508700102354,-3054
"GA","Dawson","13085",1241,8843,0.123066243554145,-7602
"GA","Decatur","13087",4580,5816,0.440554059253559,-1236
"GA","DeKalb","13089",237704,64308,0.787068063520655,173396
"GA","Dodge","13091",2440,5214,0.318787562059054,-2774
"GA","Dooly","13093",2278,1983,0.534616287256513,295
"GA","Dougherty","13095",26209,11441,0.696122177954847,14768
"GA","Douglas","13097",28410,26226,0.519986821875686,2184
"GA","Early","13099",2762,2556,0.519368183527642,206
"GA","Echols","13101",173,917,0.158715596330275,-744
"GA","Effingham","13103",4941,15591,0.240648743424898,-10650
"GA","Elbert","13105",3179,4857,0.395594823295172,-1678
"GA","Emanuel","13107",2919,5086,0.364647095565272,-2167
"GA","Evans","13109",1266,2267,0.358335692046419,-1001
"GA","Fannin","13111",2027,7853,0.205161943319838,-5826
"GA","Fayette","13113",19703,38046,0.341183397115102,-18343
"GA","Floyd","13115",9595,22636,0.297694765908597,-13041
"GA","Forsyth","13117",14544,65853,0.180902272472853,-51309
"GA","Franklin","13119",1499,6112,0.196951780317961,-4613
"GA","Fulton","13121",248479,133837,0.649930947174589,114642
"GA","Gilmer","13123",1955,8920,0.179770114942529,-6965
"GA","Glascock","13125",176,1135,0.134248665141114,-959
"GA","Glynn","13127",11922,20853,0.363752860411899,-8931
"GA","Gordon","13129",3436,13174,0.206863335340157,-9738
"GA","Grady","13131",3419,5922,0.36602076865432,-2503
"GA","Greene","13133",3195,5067,0.386710239651416,-1872
"GA","Gwinnett","13135",131879,159563,0.452505129665594,-27684
"GA","Habersham","13137",2297,12148,0.15901696088612,-9851
"GA","Hall","13139",12489,45918,0.213827109764241,-33429
"GA","Hancock","13141",3301,764,0.812054120541205,2537
"GA","Haralson","13143",1787,8439,0.174750635634657,-6652
"GA","Harris","13145",4141,11193,0.270053475935829,-7052
"GA","Hart","13147",2869,6516,0.305700586041556,-3647
"GA","Heard","13149",947,3155,0.230862993661628,-2208
"GA","Henry","13151",43374,46299,0.48369074303302,-2925
"GA","Houston","13153",22643,34631,0.395345182805461,-11988
"GA","Irwin","13155",1134,2519,0.310429783739392,-1385
"GA","Jackson","13157",4236,19122,0.181351143077318,-14886
"GA","Jasper","13159",1839,4121,0.308557046979866,-2282
"GA","Jeff Davis","13161",1271,3994,0.241405508072175,-2723
"GA","Jefferson","13163",4238,2992,0.586168741355463,1246
"GA","Jenkins","13165",1487,1884,0.441115396024918,-397
"GA","Johnson","13167",1305,2440,0.348464619492657,-1135
"GA","Jones","13169",4272,7740,0.355644355644356,-3468
"GA","Lamar","13171",2602,4896,0.347025873566284,-2294
"GA","Lanier","13173",1108,1812,0.379452054794521,-704
"GA","Laurens","13175",7508,11947,0.38591621691082,-4439
"GA","Lee","13177",3187,10310,0.236126546639994,-7123
"GA","Liberty","13179",10427,5558,0.652299030340945,4869
"GA","Lincoln","13181",1586,2806,0.361111111111111,-1220
"GA","Long","13183",1434,2300,0.384038564542046,-866
"GA","Lowndes","13185",17118,21176,0.447015198203374,-4058
"GA","Lumpkin","13187",2049,8633,0.191818011608313,-6584
"GA","Macon","13193",3211,1545,0.675147182506308,1666
"GA","Madison","13195",2486,8441,0.227509838015924,-5955
"GA","Marion","13197",1411,1731,0.449077021005729,-320
"GA","McDuffie","13189",4041,5475,0.424653215636822,-1434
"GA","McIntosh","13191",2860,3405,0.456504389465283,-545
"GA","Meriwether","13199",4328,4855,0.47130567352717,-527
"GA","Miller","13201",848,1904,0.308139534883721,-1056
"GA","Mitchell","13205",4081,4153,0.495627884381831,-72
"GA","Monroe","13207",3779,8352,0.311515950869673,-4573
"GA","Montgomery","13209",1135,2662,0.29892020015802,-1527
"GA","Morgan","13211",2751,6178,0.308097211333856,-3427
"GA","Murray","13213",2542,8439,0.231490756761679,-5897
"GA","Muscogee","13215",42458,27469,0.607176055028816,14989
"GA","Newton","13217",21844,20979,0.510099712771174,865
"GA","Oconee","13219",4140,12222,0.253025302530253,-8082
"GA","Oglethorpe","13221",1913,4250,0.310400778841473,-2337
"GA","Paulding","13223",15779,40771,0.279027409372237,-24992
"GA","Peach","13225",6141,5280,0.537693722090885,861
"GA","Pickens","13227",1975,10547,0.157722408560933,-8572
"GA","Pierce","13229",1124,5666,0.165537555228277,-4542
"GA","Pike","13231",1355,6660,0.169058016219588,-5305
"GA","Polk","13233",3608,9798,0.269133223929584,-6190
"GA","Pulaski","13235",1219,2444,0.332787332787333,-1225
"GA","Putnam","13237",2917,6210,0.31960118330229,-3293
"GA","Quitman","13239",612,510,0.545454545454545,102
"GA","Rabun","13241",1558,5753,0.21310354260703,-4195
"GA","Randolph","13243",1749,1249,0.583388925950634,500
"GA","Richmond","13245",52461,25821,0.670154058404231,26640
"GA","Rockdale","13247",21878,15671,0.582652001384857,6207
"GA","Schley","13249",448,1286,0.25836216839677,-838
"GA","Screven","13251",2769,3285,0.457383548067393,-516
"GA","Seminole","13253",1475,2244,0.396611992471094,-769
"GA","Spalding","13255",9884,14901,0.398789590478112,-5017
"GA","Stephens","13257",2123,7207,0.227545551982851,-5084
"GA","Stewart","13259",1307,740,0.638495359062042,567
"GA","Sumter","13261",6370,5372,0.542497019247147,998
"GA","Talbot","13263",2264,1202,0.653202538949798,1062
"GA","Taliaferro","13265",636,321,0.664576802507837,315
"GA","Tattnall","13267",1894,4702,0.287143723468769,-2808
"GA","Taylor","13269",1571,1948,0.446433645922137,-377
"GA","Telfair","13271",1804,2479,0.421200093392482,-675
"GA","Terrell","13273",2544,1834,0.581087254454089,710
"GA","Thomas","13275",7651,11153,0.406881514571368,-3502
"GA","Tift","13277",4640,9171,0.33596408659764,-4531
"GA","Toombs","13279",2740,6519,0.295928285992008,-3779
"GA","Towns","13281",1265,4834,0.207411050991966,-3569
"GA","Treutlen","13283",1068,1646,0.393515106853353,-578
"GA","Troup","13285",10545,15170,0.410071942446043,-4625
"GA","Turner","13287",1508,2027,0.426591230551627,-519
"GA","Twiggs","13289",2269,1905,0.543603258265453,364
"GA","Union","13291",2137,8771,0.195911257792446,-6634
"GA","Upson","13293",3955,7229,0.353630185979971,-3274
"GA","Walker","13295",5269,16245,0.24491029097332,-10976
"GA","Walton","13297",8139,29018,0.219043518045052,-20879
"GA","Ware","13299",3892,7933,0.329133192389006,-4041
"GA","Warren","13301",1525,990,0.606361829025845,535
"GA","Washington","13303",4705,4033,0.538452735179675,672
"GA","Wayne","13305",2594,7553,0.255642061693111,-4959
"GA","Webster","13307",573,598,0.48932536293766,-25
"GA","Wheeler","13309",772,1366,0.361085126286249,-594
"GA","White","13311",1670,8647,0.161868760298536,-6977
"GA","Whitfield","13313",7193,19290,0.271608201487747,-12097
"GA","Wilcox","13315",1059,2050,0.340623994853651,-991
"GA","Wilkes","13317",2080,2628,0.441801189464741,-548
"GA","Wilkinson","13319",2180,2245,0.492655367231638,-65
"GA","Worth","13321",2486,5864,0.297724550898204,-3378
"HI","Hawaii","15001",46670,14541,0.762444658639787,32129
"HI","Honolulu","15003",201803,87255,0.698140165641498,114548
"HI","Kauai","15007",18638,6121,0.752776768043944,12517
"HI","Maui","15009",35979,11577,0.756560686348726,24402
"IA","Adair","19001",1788,2110,0.458696767573114,-322
"IA","Adams","19003",1018,1103,0.47996228194248,-85
"IA","Allamakee","19005",3511,3230,0.520842604954755,281
"IA","Appanoose","19007",2934,3153,0.482010842779694,-219
"IA","Audubon","19009",1608,1800,0.471830985915493,-192
"IA","Benton","19011",6850,6935,0.496916938701487,-85
"IA","Black Hawk","19013",39338,26078,0.601351351351351,13260
"IA","Boone","19015",7457,6540,0.532757019361292,917
"IA","Bremer","19017",6710,6383,0.512487588787902,327
"IA","Buchanan","19019",5903,4443,0.570558670017398,1460
"IA","Buena Vista","19021",3683,4548,0.447454744259507,-865
"IA","Butler","19023",3321,4104,0.447272727272727,-783
"IA","Calhoun","19025",2232,2890,0.435767278406872,-658
"IA","Carroll","19027",4912,5577,0.468300123939365,-665
"IA","Cass","19029",2856,4212,0.404074702886248,-1356
"IA","Cedar","19031",4931,4510,0.522296366910285,421
"IA","Cerro Gordo","19033",13204,10084,0.566987289591206,3120
"IA","Cherokee","19035",2623,3656,0.417741678611244,-1033
"IA","Chickasaw","19037",3552,2836,0.556042579837195,716
"IA","Clarke","19039",2187,2124,0.507306889352818,63
"IA","Clay","19041",3363,4934,0.405327226708449,-1571
"IA","Clayton","19043",4768,4146,0.534888938748037,622
"IA","Clinton","19045",15123,9423,0.616108530921535,5700
"IA","Crawford","19047",3035,3584,0.458528478622148,-549
"IA","Dallas","19049",16466,20921,0.440420467007249,-4455
"IA","Davis","19051",1518,2133,0.415776499589154,-615
"IA","Decatur","19053",1790,1945,0.479250334672021,-155
"IA","Delaware","19055",4605,4628,0.498754467670313,-23
"IA","Des Moines","19057",11873,8130,0.593560965855122,3743
"IA","Dickinson","19059",4088,5911,0.408840884088409,-1823
"IA","Dubuque","19061",28600,21265,0.573548581169157,7335
"IA","Emmet","19063",2087,2499,0.455080680331443,-412
"IA","Fayette","19065",5709,4484,0.56009025802021,1225
"IA","Floyd","19067",4674,3466,0.574201474201474,1208
"IA","Franklin","19069",2256,2818,0.444619629483642,-562
"IA","Fremont","19071",1636,1971,0.453562517327419,-335
"IA","Greene","19073",2369,2373,0.499578237030789,-4
"IA","Grundy","19075",2615,4205,0.383431085043988,-1590
"IA","Guthrie","19077",2565,3164,0.447722115552452,-599
"IA","Hamilton","19079",3776,3986,0.486472558618913,-210
"IA","Hancock","19081",2506,3306,0.431176875430145,-800
"IA","Hardin","19083",4021,4647,0.463890170742963,-626
"IA","Harrison","19085",3131,4059,0.435465924895688,-928
"IA","Henry","19087",4451,5025,0.469712959054453,-574
"IA","Howard","19089",2767,1793,0.606798245614035,974
"IA","Humboldt","19091",1967,3099,0.388274772996447,-1132
"IA","Ida","19093",1317,2276,0.366546061786808,-959
"IA","Iowa","19095",4118,4551,0.475025954550698,-433
"IA","Jackson","19097",5877,4171,0.584892515923567,1706
"IA","Jasper","19099",10240,8868,0.535901193217501,1372
"IA","Jefferson","19101",4772,3429,0.58188025850506,1343
"IA","Johnson","19103",50090,23556,0.680145561198164,26534
"IA","Jones","19105",5514,4712,0.539213768824565,802
"IA","Keokuk","19107",2298,2840,0.447255741533671,-542
"IA","Kossuth","19109",3824,4914,0.437628747997253,-1090
"IA","Lee","19111",9428,6787,0.581436941103916,2641
"IA","Linn","19113",68028,47427,0.589216577887489,20601
"IA","Louisa","19115",2449,2416,0.503391572456321,33
"IA","Lucas","19117",1977,2248,0.46792899408284,-271
"IA","Lyon","19119",1416,4965,0.221908791725435,-3549
"IA","Madison","19121",3508,4492,0.4385,-984
"IA","Mahaska","19123",4207,6420,0.395878422885104,-2213
"IA","Marion","19125",7478,9810,0.432554372975474,-2332
"IA","Marshall","19127",10085,8411,0.545253027681661,1674
"IA","Mills","19129",2842,4211,0.402949099673898,-1369
"IA","Mitchell","19131",2831,2643,0.517172086225795,188
"IA","Monona","19133",2098,2555,0.450891897700408,-457
"IA","Monroe","19135",1729,2022,0.460943748333778,-293
"IA","Montgomery","19137",1919,2999,0.39019926799512,-1080
"IA","Muscatine","19139",11213,8152,0.579034340304673,3061
"IA","O'Brien","19141",1964,5259,0.271909179011491,-3295
"IA","Osceola","19143",909,2225,0.290044671346522,-1316
"IA","Page","19145",2588,4338,0.373664452786601,-1750
"IA","Palo Alto","19147",2124,2649,0.445003142677561,-525
"IA","Plymouth","19149",4148,8577,0.325972495088409,-4429
"IA","Pocahontas","19151",1518,2388,0.38863287250384,-870
"IA","Polk","19153",128264,96029,0.571859130690659,32235
"IA","Pottawattamie","19155",19347,21751,0.470752834687819,-2404
"IA","Poweshiek","19157",5307,4409,0.546212433100041,898
"IA","Ringgold","19159",1181,1366,0.463682764036121,-185
"IA","Sac","19161",2117,3086,0.40688064578128,-969
"IA","Scott","19163",50581,38223,0.569580199090131,12358
"IA","Shelby","19165",2468,3903,0.387380317061686,-1435
"IA","Sioux","19167",2683,14361,0.157416099507158,-11678
"IA","Story","19169",25940,19557,0.570147482251577,6383
"IA","Tama","19171",4737,4076,0.537501418359242,661
"IA","Taylor","19173",1261,1680,0.428765725943557,-419
"IA","Union","19175",3029,2800,0.51964316349288,229
"IA","Van Buren","19177",1398,2058,0.404513888888889,-660
"IA","Wapello","19179",8616,6777,0.559734944455272,1839
"IA","Warren","19181",12521,13031,0.490020350657483,-510
"IA","Washington","19183",5081,5540,0.478391865172771,-459
"IA","Wayne","19185",1251,1583,0.441425546930134,-332
"IA","Webster","19187",9458,8453,0.528055384958964,1005
"IA","Winnebago","19189",2895,2897,0.499827348066298,-2
"IA","Winneshiek","19191",6245,4618,0.57488723188806,1627
"IA","Woodbury","19193",22026,22136,0.498754585390154,-110
"IA","Worth","19195",2343,1743,0.573421439060206,600
